filename,title,bpm,valence,arousal,mood_happy,mood_sad,mood_aggressive,mood_relaxed,mood_party,danceability,emotion
(Sandy) Alex G - ＂Poison Root＂ (Live Performance).mp3,(Sandy) Alex G - ＂Poison Root＂ (Live Performance),77.13386535644531,4.6937,5.1944,0.3047,0.922,0.0105,0.7868,0.0005,0.1236,sad
12Bit Ramen.mp3,12Bit Ramen,126.04801940917967,5.1228,4.9761,0.0083,0.6898,0.0006,0.9925,0.1701,0.9926,sad
2 soon.mp3,2 soon,120.18531799316406,4.8576,5.0579,0.3111,0.5741,0.0146,0.493,0.2373,0.8057,sad
3 Doors Down - Here Without You (Official Music Video).mp3,3 Doors Down - Here Without You (Official Music Video),99.38401794433594,5.3283,5.0164,0.6472,0.7206,0.3453,0.2457,0.2375,0.6628,sad
AC⧸DC - Back In Black (Official 4K Video).mp3,AC⧸DC - Back In Black (Official 4K Video),130.0117950439453,6.9197,5.1277,0.4798,0.0732,0.9521,0.0427,0.5266,0.5253,anxious
AIDAN - Madam (Official Video).mp3,AIDAN - Madam (Official Video),137.8125,5.8059,5.9229,0.6933,0.3427,0.0449,0.3351,0.3879,0.8767,romantic_passionate
AO Longo Do Rio.mp3,AO Longo Do Rio,106.00961303710938,4.2566,5.1951,0.224,0.7029,0.001,0.9975,0.0106,0.9188,sad
AURORA - Runaway.mp3,AURORA - Runaway,80.12354278564453,4.5568,4.1735,0.3136,0.717,0.0156,0.8768,0.0218,0.7034,sad
Adele - Easy On Me (Official Video).mp3,Adele - Easy On Me (Official Video),98.4375,4.1992,4.4339,0.165,0.7515,0.1432,0.9201,0.0822,0.4553,sad
Adele - Hello (Official Music Video).mp3,Adele - Hello (Official Music Video),108.7993392944336,4.7888,4.3466,0.3075,0.7506,0.1024,0.717,0.1463,0.549,sad
Adele - Rolling in the Deep (Official Music Video).mp3,Adele - Rolling in the Deep (Official Music Video),144.55856323242188,5.3565,5.6297,0.7383,0.6195,0.0224,0.3558,0.357,0.6222,romantic_passionate
Adele - Set Fire To The Rain (Live at The Royal Albert Hall).mp3,Adele - Set Fire To The Rain (Live at The Royal Albert Hall),74.35926055908203,5.1109,5.7427,0.7585,0.7237,0.1505,0.2154,0.2769,0.435,romantic_passionate
Adele - Someone Like You (Official Music Video).mp3,Adele - Someone Like You (Official Music Video),93.1165542602539,4.306,4.6558,0.2486,0.9698,0.004,0.8286,0.0264,0.2584,sad
Ahzee & Faydee - Burn it Down (Official Video).mp3,Ahzee & Faydee - Burn it Down (Official Video),88.34134674072266,6.4655,6.3227,0.4898,0.0844,0.6209,0.1162,0.8716,0.9801,party
Ahzee - Go Gyal (Official Video).mp3,Ahzee - Go Gyal (Official Video),144.55856323242188,6.0695,5.6198,0.6808,0.1636,0.193,0.2245,0.7315,0.9365,triumphant
Akon - Lonely (Official Music Video).mp3,Akon - Lonely (Official Music Video),124.52936553955078,5.2952,5.4439,0.5108,0.683,0.0582,0.5178,0.6796,0.8832,sad
Alan Walker - Alone.mp3,Alan Walker - Alone,133.36692810058594,6.4026,5.7455,0.5945,0.108,0.433,0.2723,0.6911,0.9841,triumphant
Alan Walker - Darkside (feat. Au⧸Ra and Tomine Harket).mp3,Alan Walker - Darkside (feat. Au⧸Ra and Tomine Harket),117.4538345336914,5.7245,5.2738,0.4778,0.3024,0.3067,0.4092,0.5307,0.8051,triumphant
Alan Walker - Faded.mp3,Alan Walker - Faded,123.78368377685548,5.759,5.6391,0.4639,0.2182,0.399,0.414,0.6202,0.8806,triumphant
Alan Walker - Sing Me To Sleep.mp3,Alan Walker - Sing Me To Sleep,120.8881607055664,6.0753,5.8002,0.5215,0.1676,0.3774,0.2292,0.5808,0.9038,triumphant
Alan Walker - The Spectre.mp3,Alan Walker - The Spectre,88.34134674072266,6.3693,5.6417,0.4949,0.0746,0.5594,0.1465,0.7961,0.9331,triumphant
Alec Benjamin - Let Me Down Slowly [Official Music Video].mp3,Alec Benjamin - Let Me Down Slowly [Official Music Video],103.359375,5.2932,5.1527,0.5813,0.7486,0.0195,0.7543,0.075,0.883,sad
Aledaida - Sophia (Official Video).mp3,Aledaida - Sophia (Official Video),140.625,5.938,5.7932,0.3995,0.1856,0.1134,0.2161,0.8149,0.9879,triumphant
Alex G - Bobby (Official Video).mp3,Alex G - Bobby (Official Video),126.82131958007812,4.9992,4.9746,0.6968,0.7754,0.0246,0.3873,0.0117,0.2837,sad
Alex G - Proud (Official Audio).mp3,Alex G - Proud (Official Audio),93.1165542602539,5.7425,5.5157,0.9355,0.251,0.0107,0.1597,0.0275,0.8663,romantic_passionate
Alex G - Remember.mp3,Alex G - Remember,100.34890747070312,4.5381,4.5274,0.1494,0.6372,0.0079,0.7618,0.0011,0.0124,sad
Alex G - Sandy ⧸ Take.mp3,Alex G - Sandy ⧸ Take,72.27928161621094,4.5574,4.4233,0.0481,0.9382,0.0247,0.9042,0.0004,0.0961,sad
Alex G - ＂Remember＂.mp3,Alex G - ＂Remember＂,100.34890747070312,4.8248,4.6653,0.2954,0.628,0.009,0.7554,0.0005,0.0141,sad
Alex Mica - Breathe (Official Video).mp3,Alex Mica - Breathe (Official Video),88.34134674072266,5.7126,5.7815,0.4113,0.1145,0.2701,0.2896,0.5066,0.9539,triumphant
Alex Mica - Dalinda (Lyrics).mp3,Alex Mica - Dalinda (Lyrics),88.34134674072266,5.9526,6.6388,0.4152,0.1265,0.5777,0.1146,0.8157,0.9907,party
Alex Mica - Dalinda (Official Video).mp3,Alex Mica - Dalinda (Official Video),88.34134674072266,5.9112,6.6025,0.3723,0.1304,0.509,0.1364,0.792,0.9854,party
Alex Warren & ROSÉ - On My Mind (Official Music Video).mp3,Alex Warren & ROSÉ - On My Mind (Official Music Video),87.59268951416016,4.8348,4.6379,0.4407,0.6567,0.079,0.681,0.073,0.5073,sad
Alex Warren - Eternity (Official Video).mp3,Alex Warren - Eternity (Official Video),93.96306610107422,4.7094,4.2961,0.2781,0.8535,0.0197,0.7277,0.1165,0.4615,sad
Alex Warren - Ordinary (Lyrics).mp3,Alex Warren - Ordinary (Lyrics),77.13386535644531,5.4055,4.8333,0.3907,0.5463,0.2101,0.4981,0.4237,0.7229,sad
Alex Warren - Ordinary (Official Video).mp3,Alex Warren - Ordinary (Official Video),77.13386535644531,5.4384,4.8489,0.4583,0.5326,0.1944,0.4749,0.426,0.6967,sad
Alexia - I just might (Visualizer).mp3,Alexia - I just might (Visualizer),86.1328125,5.2137,5.4757,0.1156,0.4364,0.078,0.6559,0.4355,0.8106,focused
Ali Gatie - It's You [Official Music Video].mp3,Ali Gatie - It's You [Official Music Video],132.51202392578125,4.5397,4.8072,0.3031,0.8693,0.0303,0.8647,0.0368,0.7501,sad
Alok & Bebe Rexha – Deep In Your Love (Official Lyric Video).mp3,Alok & Bebe Rexha – Deep In Your Love (Official Lyric Video),89.87771606445312,6.1149,6.2509,0.5689,0.0537,0.4769,0.1503,0.7075,0.9831,party
Alok & Jess Glynne - Summer's Back (Lyrics).mp3,Alok & Jess Glynne - Summer's Back (Lyrics),86.85662078857422,6.6501,6.2947,0.2481,0.0102,0.7477,0.0268,0.9658,0.9781,party
"Alok, Bruno Martini feat. Zeeba - Hear Me Now (Official Music Video).mp3","Alok, Bruno Martini feat. Zeeba - Hear Me Now (Official Music Video)",84.03201293945312,4.7276,4.8283,0.3036,0.4197,0.0604,0.6023,0.0661,0.6023,focused
"Alok, The Chainsmokers & Mae Stephens - Jungle (Official Video).mp3","Alok, The Chainsmokers & Mae Stephens - Jungle (Official Video)",96.59754943847656,6.2744,5.7319,0.683,0.1197,0.4119,0.241,0.6973,0.9803,triumphant
Alone Together.mp3,Alone Together,104.40341186523438,4.0275,3.5125,0.0041,0.9698,0.0,1.0,0.0015,0.0084,melancholic
Alt-J - Something Good (Official Video).mp3,Alt-J - Something Good (Official Video),74.8980941772461,4.8781,5.4103,0.4296,0.5844,0.0071,0.9604,0.0103,0.6808,sad
Amen Dunes - Believe (Official Music Video).mp3,Amen Dunes - Believe (Official Music Video),131.66799926757812,4.9979,5.0444,0.6869,0.582,0.001,0.757,0.0135,0.6657,sad
Amen Dunes - Miki Dora (Official Music Video).mp3,Amen Dunes - Miki Dora (Official Music Video),85.42097473144531,4.9434,5.4054,0.6182,0.3453,0.0593,0.4728,0.0202,0.8082,romantic_passionate
Amen Dunes ＂For All＂ Official Music Video.mp3,Amen Dunes ＂For All＂ Official Music Video,86.85662078857422,3.9129,3.6476,0.045,0.486,0.1172,0.9755,0.0031,0.211,melancholic
Amen Dunes ＂Lilac In Hand＂ (Official Music Video).mp3,Amen Dunes ＂Lilac In Hand＂ (Official Music Video),79.50720977783203,5.2965,4.7183,0.5521,0.7083,0.0084,0.6486,0.0027,0.5697,sad
Amen Dunes ＂Lonely Richard＂ (Official Music Video).mp3,Amen Dunes ＂Lonely Richard＂ (Official Music Video),129.19921875,4.4551,4.5738,0.3272,0.8396,0.013,0.8218,0.0002,0.0782,sad
Amen Dunes ＂Splits are Parted＂ Official Music Video.mp3,Amen Dunes ＂Splits are Parted＂ Official Music Video,95.703125,4.5027,4.4486,0.3751,0.769,0.0376,0.7392,0.0016,0.2596,sad
Amy Winehouse - Back To Black.mp3,Amy Winehouse - Back To Black,85.42097473144531,5.1599,4.7287,0.7108,0.7084,0.0002,0.6074,0.0526,0.8888,romantic_passionate
"Andrea Vanzo - Amélie - Comptine d’un autre été, l’après-midi (reimagined) (Official Video).mp3","Andrea Vanzo - Amélie - Comptine d’un autre été, l’après-midi (reimagined) (Official Video)",130.83465576171875,4.0304,3.8171,0.0081,0.7945,0.0488,0.9981,0.0001,0.1556,melancholic
Andreea Banica feat. Dony - Samba (Official Video).mp3,Andreea Banica feat. Dony - Samba (Official Video),88.34134674072266,6.567,6.8645,0.5292,0.0055,0.7045,0.0184,0.9542,0.9964,party
Andreea Banica feat. JORGE - Rain in July (Official Video).mp3,Andreea Banica feat. JORGE - Rain in July (Official Video),130.83465576171875,6.2538,6.3576,0.7811,0.1245,0.1283,0.0838,0.8762,0.9868,party
Andreea Banica feat. Veo - Linda (Official Video).mp3,Andreea Banica feat. Veo - Linda (Official Video),144.55856323242188,6.275,5.9037,0.6286,0.0339,0.2636,0.0938,0.79,0.9811,triumphant
Angel Olsen - Lights Out (Live on KEXP).mp3,Angel Olsen - Lights Out (Live on KEXP),88.34134674072266,4.3807,4.7763,0.187,0.8801,0.0451,0.6966,0.0298,0.2437,sad
Angel Olsen - Pops (Official Video).mp3,Angel Olsen - Pops (Official Video),72.27928161621094,3.9505,3.7721,0.1033,0.9304,0.0172,0.8505,0.0313,0.1508,melancholic
Angel Olsen - Sister (Official Video).mp3,Angel Olsen - Sister (Official Video),70.7940902709961,4.9997,4.5381,0.4703,0.6323,0.1891,0.6621,0.0476,0.7812,sad
Angel Olsen - Special (Official Video).mp3,Angel Olsen - Special (Official Video),127.60416412353516,4.5642,4.3104,0.4719,0.5514,0.0726,0.6964,0.018,0.3135,sad
Angel Olsen - ＂Windows＂ (Official Video).mp3,Angel Olsen - ＂Windows＂ (Official Video),86.85662078857422,4.2709,3.9148,0.1425,0.7939,0.0187,0.9381,0.0024,0.5292,melancholic
Angel Olsen performs White Fire (Live on Sound Opinions).mp3,Angel Olsen performs White Fire (Live on Sound Opinions),82.6875,3.7048,3.2864,0.0238,0.9729,0.0102,0.9649,0.0064,0.0325,melancholic
Anna von Hausswolff - Track of Time (Official).mp3,Anna von Hausswolff - Track of Time (Official),66.25601196289062,4.2331,3.9545,0.2601,0.8825,0.0333,0.8636,0.0335,0.2572,melancholic
Aqua - Barbie Girl (Official Music Video).mp3,Aqua - Barbie Girl (Official Music Video),89.87771606445312,6.766,6.4007,0.4549,0.0478,0.7967,0.0808,0.9308,0.973,party
"AriBeatz, Ozuna, Sfera Ebbasta, GIMS - MIRAGE (Official Animation Video).mp3","AriBeatz, Ozuna, Sfera Ebbasta, GIMS - MIRAGE (Official Animation Video)",118.80387878417967,5.7647,5.8147,0.6798,0.1845,0.1076,0.2426,0.6833,0.9196,triumphant
Ariana Grande - Break Free (Official Video) ft. Zedd.mp3,Ariana Grande - Break Free (Official Video) ft. Zedd,89.87771606445312,6.2671,5.5465,0.4336,0.1111,0.5772,0.1342,0.8312,0.9516,triumphant
Ariana Grande - One Last Time (Official Video).mp3,Ariana Grande - One Last Time (Official Video),86.85662078857422,5.9897,5.3897,0.393,0.1873,0.1983,0.2997,0.4679,0.9766,triumphant
Ariana Grande - we can't be friends (wait for your love) (official music video).mp3,Ariana Grande - we can't be friends (wait for your love) (official music video),80.74951171875,5.2406,5.2526,0.2495,0.2299,0.0432,0.6436,0.2689,0.8223,focused
Armin van Buuren feat. Mr. Probz - Another You (Official Music Video).mp3,Armin van Buuren feat. Mr. Probz - Another You (Official Music Video),88.34134674072266,6.1492,5.8676,0.6668,0.2096,0.4736,0.0993,0.6992,0.9346,triumphant
Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video).mp3,Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video),89.87771606445312,5.2767,5.2956,0.6207,0.2948,0.2545,0.3576,0.2081,0.8103,romantic_passionate
Art Pepper - Imagination Meets The Rhythm Section (Official Visualizer).mp3,Art Pepper - Imagination Meets The Rhythm Section (Official Visualizer),74.35926055908203,5.3536,4.8614,0.0033,0.9559,0.0002,0.9989,0.0049,0.0079,sad
Ashes in the Snow (Remastered).mp3,Ashes in the Snow (Remastered),103.359375,5.2029,4.0086,0.0802,0.2369,0.5257,0.5184,0.0381,0.5109,anxious
Avenged Sevenfold - So Far Away [Official Music Video].mp3,Avenged Sevenfold - So Far Away [Official Music Video],103.359375,5.5788,5.2464,0.5335,0.6694,0.6601,0.1722,0.2214,0.2527,sad
Avicii - Hey Brother.mp3,Avicii - Hey Brother,86.1328125,5.2772,5.1917,0.5327,0.4446,0.3164,0.3622,0.3923,0.6853,romantic_passionate
Avicii - The Nights.mp3,Avicii - The Nights,86.85662078857422,6.1927,5.241,0.6779,0.0767,0.6553,0.0871,0.7612,0.9372,triumphant
Avicii - Waiting For Love.mp3,Avicii - Waiting For Love,88.34134674072266,5.8626,5.6915,0.576,0.2366,0.2771,0.2231,0.602,0.8826,triumphant
Avicii - Wake Me Up (Official Video).mp3,Avicii - Wake Me Up (Official Video),85.42097473144531,5.2848,5.3196,0.2009,0.5778,0.0918,0.6539,0.3052,0.5962,sad
Avril Lavigne - Wish You Were Here (Official Video).mp3,Avril Lavigne - Wish You Were Here (Official Video),114.2092514038086,6.3373,6.0273,0.8665,0.1977,0.2036,0.1015,0.5609,0.9563,hopeful
Axwell Λ Ingrosso - Sun Is Shining.mp3,Axwell Λ Ingrosso - Sun Is Shining,91.46847534179688,5.7169,4.9298,0.8609,0.2306,0.3664,0.2214,0.4121,0.8054,romantic_passionate
"Axwell ⧸⧹ Ingrosso, Axwell, Sebastian Ingrosso - More Than You Know.mp3","Axwell ⧸⧹ Ingrosso, Axwell, Sebastian Ingrosso - More Than You Know",84.7208023071289,5.725,5.1463,0.6952,0.0902,0.3147,0.0348,0.8438,0.9889,triumphant
Ayo & Teo - Rolex (Official Video).mp3,Ayo & Teo - Rolex (Official Video),100.34890747070312,6.0272,5.5399,0.7496,0.0562,0.4776,0.0893,0.8887,0.9537,triumphant
"Ayra Starr, Rema - Who’s Dat Girl.mp3","Ayra Starr, Rema - Who’s Dat Girl",125.28408813476562,5.5049,5.374,0.5532,0.2582,0.1462,0.2551,0.6459,0.9352,triumphant
B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video].mp3,B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video],128.39674377441406,5.6986,5.0487,0.8217,0.2002,0.3064,0.1327,0.7593,0.9155,romantic_passionate
BLACKPINK - ‘뛰어(JUMP)’ M⧸V.mp3,BLACKPINK - ‘뛰어(JUMP)’ M⧸V,100.34890747070312,6.309,5.7326,0.4258,0.0353,0.7268,0.1858,0.8115,0.9166,triumphant
Backstreet Boys - Shape Of My Heart (Official HD Video).mp3,Backstreet Boys - Shape Of My Heart (Official HD Video),132.51202392578125,5.5799,5.4026,0.7257,0.3906,0.0222,0.2687,0.6427,0.8654,romantic_passionate
Bat For Lashes - Joe's Dream (Official Video).mp3,Bat For Lashes - Joe's Dream (Official Video),93.96306610107422,4.3462,3.8953,0.1219,0.7016,0.0116,0.9748,0.0096,0.8134,melancholic
Bat For Lashes - Laura (Official Music Video).mp3,Bat For Lashes - Laura (Official Music Video),74.35926055908203,3.9765,4.001,0.0899,0.987,0.0153,0.883,0.0055,0.3024,lonely
Bebe Rexha - I'm A Mess [Official Music Video].mp3,Bebe Rexha - I'm A Mess [Official Music Video],133.36692810058594,5.6878,5.4171,0.6128,0.2016,0.1531,0.1536,0.6749,0.9226,triumphant
Bebe Rexha - Last Hurrah [Official Music Video].mp3,Bebe Rexha - Last Hurrah [Official Music Video],116.1341323852539,5.7068,5.1937,0.5804,0.3562,0.1493,0.2748,0.6001,0.9396,triumphant
Beck - Blue Moon (Live on SNL).mp3,Beck - Blue Moon (Live on SNL),84.7208023071289,4.9694,4.7181,0.3063,0.7815,0.0386,0.8139,0.0372,0.2407,sad
Beck - Heart Is A Drum.mp3,Beck - Heart Is A Drum,84.7208023071289,5.7502,5.1145,0.6508,0.2461,0.0388,0.3726,0.0392,0.9149,romantic_passionate
Beck - Say Goodbye (Live on The Tonight Show).mp3,Beck - Say Goodbye (Live on The Tonight Show),98.4375,4.8452,4.6558,0.1835,0.8108,0.0146,0.7937,0.0072,0.0787,sad
Benson Boone - Beautiful Things (Official Music Video).mp3,Benson Boone - Beautiful Things (Official Music Video),96.59754943847656,4.7603,4.5732,0.4053,0.6793,0.2997,0.5783,0.19,0.5904,sad
Benson Boone - Mystical Magical (Official Lyric Video).mp3,Benson Boone - Mystical Magical (Official Lyric Video),82.6875,6.1964,6.4114,0.8349,0.1969,0.2663,0.0844,0.8788,0.9412,party
Benson Boone - Slow It Down (Official Music Video).mp3,Benson Boone - Slow It Down (Official Music Video),126.04801940917967,5.3139,5.3682,0.565,0.486,0.1009,0.4411,0.5215,0.7245,romantic_passionate
Benson Boone - Sorry I'm Here For Someone Else (Official Lyric Video).mp3,Benson Boone - Sorry I'm Here For Someone Else (Official Lyric Video),103.359375,6.4149,5.8991,0.8156,0.2126,0.4592,0.1269,0.6423,0.9467,hopeful
Bewitched.mp3,Bewitched,92.28515625,4.7505,4.7674,0.0019,0.9718,0.0,0.9998,0.0015,0.0241,sad
Beyoncé - TEXAS HOLD 'EM (Official Visualizer).mp3,Beyoncé - TEXAS HOLD 'EM (Official Visualizer),75.99954223632812,5.9035,5.9649,0.5496,0.5315,0.0226,0.4324,0.4777,0.9262,romantic_passionate
Big Thief - Mythological Beauty [Official Music Video].mp3,Big Thief - Mythological Beauty [Official Music Video],146.60903930664062,5.4454,4.9181,0.7863,0.4411,0.0025,0.431,0.012,0.8757,romantic_passionate
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).mp3,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),93.1165542602539,4.6424,5.1549,0.6402,0.5361,0.2553,0.3298,0.4516,0.7818,romantic_passionate
BigXthaPlug - Box Me Up feat. Jelly Roll (Official Music Video).mp3,BigXthaPlug - Box Me Up feat. Jelly Roll (Official Music Video),100.34890747070312,4.6923,4.8929,0.5652,0.4459,0.107,0.3946,0.4557,0.7863,romantic_passionate
BigXthaPlug - Cold feat. Post Malone (Official Music Video).mp3,BigXthaPlug - Cold feat. Post Malone (Official Music Video),108.7993392944336,5.7649,5.1935,0.8298,0.1951,0.3423,0.1242,0.6402,0.8779,romantic_passionate
Bill Evans Trio - In Your Own Sweet Way [Take 1] (Official Visualizer).mp3,Bill Evans Trio - In Your Own Sweet Way [Take 1] (Official Visualizer),72.78829193115234,5.0197,4.7873,0.0293,0.6802,0.0003,0.9925,0.0549,0.1094,sad
Billie Eilish - BIRDS OF A FEATHER (Official Music Video).mp3,Billie Eilish - BIRDS OF A FEATHER (Official Music Video),144.55856323242188,5.6698,5.598,0.345,0.3482,0.066,0.4829,0.1139,0.9183,focused
Billie Eilish - Happier Than Ever (Official Music Video).mp3,Billie Eilish - Happier Than Ever (Official Music Video),74.8980941772461,5.218,3.8125,0.0722,0.6324,0.3587,0.6434,0.2973,0.5335,melancholic
Billie Eilish - What Was I Made For？ (Official Music Video).mp3,Billie Eilish - What Was I Made For？ (Official Music Video),100.34890747070312,4.0093,3.8529,0.0247,0.9373,0.0622,0.9907,0.0041,0.5108,melancholic
Billie Eilish - ocean eyes (Official Music Video).mp3,Billie Eilish - ocean eyes (Official Music Video),99.86412811279295,4.3989,4.3215,0.0584,0.6851,0.0032,0.9769,0.0037,0.8534,sad
Billie Eilish - when the party's over.mp3,Billie Eilish - when the party's over,85.42097473144531,4.1825,3.6334,0.0772,0.856,0.004,0.9718,0.0317,0.4057,melancholic
"Billie Eilish, Khalid - lovely.mp3","Billie Eilish, Khalid - lovely",100.34890747070312,4.063,3.7425,0.0924,0.8715,0.002,0.963,0.0126,0.3262,melancholic
Billy Idol - Eyes Without A Face.mp3,Billy Idol - Eyes Without A Face,117.4538345336914,5.3232,5.2176,0.4388,0.3659,0.2228,0.6715,0.3603,0.7396,focused
Blue Book.mp3,Blue Book,108.7993392944336,4.2363,4.4045,0.0077,0.8344,0.0004,0.9999,0.0058,0.8848,sad
Blueshift.mp3,Blueshift,122.31878662109376,4.6155,4.9608,0.1556,0.6855,0.0004,0.9869,0.0096,0.8763,sad
Bombay Bicycle Club - Flaws.mp3,Bombay Bicycle Club - Flaws,95.703125,3.8324,3.5931,0.0096,0.9185,0.1208,0.9962,0.0009,0.0267,melancholic
Bombay Bicycle Club - Ivy & Gold ⧸⧸ Acoustic.mp3,Bombay Bicycle Club - Ivy & Gold ⧸⧸ Acoustic,88.34134674072266,5.3144,4.9235,0.5233,0.5897,0.0409,0.7964,0.084,0.132,sad
Bombay Bicycle Club - Rinse Me Down.mp3,Bombay Bicycle Club - Rinse Me Down,104.40341186523438,4.9371,4.4538,0.1274,0.8804,0.036,0.9905,0.0039,0.0979,sad
Bon Iver - 29 #Strafford APTS  - Official Video.mp3,Bon Iver - 29 #Strafford APTS  - Official Video,91.46847534179688,3.9486,3.6274,0.1274,0.9378,0.0003,0.9757,0.006,0.0672,melancholic
Bon Iver - Calgary - Official Video.mp3,Bon Iver - Calgary - Official Video,83.35433197021484,4.5878,4.4362,0.3088,0.5525,0.0632,0.6847,0.0315,0.4568,sad
Bon Iver - Holocene - Official Video.mp3,Bon Iver - Holocene - Official Video,102.33601379394533,4.0168,3.5215,0.086,0.9198,0.021,0.9982,0.0004,0.0589,melancholic
Bon Iver - Towers - Official Video.mp3,Bon Iver - Towers - Official Video,63.02400970458984,4.0812,3.8958,0.0716,0.8901,0.0412,0.9788,0.0009,0.0508,melancholic
Bon Jovi - Always (Official Music Video).mp3,Bon Jovi - Always (Official Music Video),98.4375,5.3605,5.0051,0.4728,0.6473,0.3848,0.3145,0.3544,0.303,sad
Bon Jovi - You Give Love A Bad Name.mp3,Bon Jovi - You Give Love A Bad Name,84.7208023071289,5.947,5.3828,0.51,0.0293,0.9771,0.054,0.7212,0.5642,anxious
Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video).mp3,Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video),90.6661148071289,5.0723,5.331,0.503,0.6459,0.1636,0.4662,0.4421,0.3855,sad
Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park.mp3,Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park,137.8125,6.1394,5.234,0.7178,0.0632,0.2258,0.1936,0.5458,0.9474,hopeful
Bring Me The Horizon - Kingslayer (Lyric Video) ft. BABYMETAL.mp3,Bring Me The Horizon - Kingslayer (Lyric Video) ft. BABYMETAL,127.60416412353516,8.0047,4.0732,0.1632,0.0112,0.9569,0.0031,0.9272,0.982,anxious
Bruno Mars - 24K Magic (Official Music Video).mp3,Bruno Mars - 24K Magic (Official Music Video),147.65625,6.5052,5.8915,0.5635,0.1124,0.3318,0.102,0.9043,0.9359,triumphant
Bruno Mars - Grenade (Official Music Video).mp3,Bruno Mars - Grenade (Official Music Video),75.99954223632812,5.611,5.7132,0.4391,0.5435,0.0239,0.5316,0.3053,0.9428,sad
Bruno Mars - I Just Might [Official Music Video].mp3,Bruno Mars - I Just Might [Official Music Video],141.5881805419922,6.1894,6.6236,0.9639,0.1373,0.0805,0.0381,0.9218,0.9932,hopeful
Bruno Mars - It Will Rain (Official Music Video).mp3,Bruno Mars - It Will Rain (Official Music Video),103.359375,4.9686,4.6842,0.1949,0.6896,0.0323,0.9602,0.2292,0.7173,sad
Bruno Mars - Just The Way You Are (Official Music Video).mp3,Bruno Mars - Just The Way You Are (Official Music Video),74.8980941772461,5.7901,5.7075,0.647,0.2402,0.1075,0.3053,0.4342,0.9316,romantic_passionate
Bruno Mars - That’s What I Like [Official Music Video].mp3,Bruno Mars - That’s What I Like [Official Music Video],92.28515625,5.5988,5.5292,0.5166,0.4525,0.0488,0.0838,0.9056,0.9901,triumphant
Bruno Mars - The Lazy Song (Official Music Video).mp3,Bruno Mars - The Lazy Song (Official Music Video),120.8881607055664,5.3693,6.2304,0.8361,0.7018,0.004,0.3232,0.4798,0.9867,romantic_passionate
Bruno Mars - When I Was Your Man (Official Music Video).mp3,Bruno Mars - When I Was Your Man (Official Music Video),100.34890747070312,4.3066,4.8437,0.1355,0.9669,0.0156,0.7959,0.0549,0.4922,sad
Bryan Adams - Please Forgive Me (Radio Version).mp3,Bryan Adams - Please Forgive Me (Radio Version),93.1165542602539,4.8687,4.6168,0.3416,0.8496,0.0761,0.6823,0.1031,0.4172,sad
